transaction_id,user_id,account_id,transaction_date,transaction_time,amount,currency,merchant,category,transaction_type,status,location,device,balance_after,notes
T005432,4427,50531,2024-09-03,10:25:11,421.3,USD,Apple,Entertainment,Credit,Failed,Berlin,POS,6568.03,Monthly subscription
T005435,9278,82930,2022-05-12,07:47:17,-1139.63,GBP,Tesla,Utilities,Debit,Pending,London,Web,15885.7,Bonus
T005436,3707,95417,2024-12-16,17:53:50,-1079.46,ILS,IKEA,Travel,Debit,Pending,London,Web,2353.2,Rent payment
T005437,2959,76837,2021-04-29,10:37:53,-619.68,EUR,Amazon,Travel,Debit,Completed,Berlin,ATM,19950.32,Monthly subscription
T005438,2063,28565,2022-01-31,02:54:01,144.57,USD,Walmart,Utilities,Debit,Pending,Tokyo,Mobile,12272.7,Bonus
T005439,8400,27205,2024-12-22,13:01:51,4365.05,ILS,Apple,Groceries,Credit,Completed,New York,Mobile,4802.03,Bonus
T005442,3210,54760,2023-05-19,18:37:42,1540.74,USD,Apple,Entertainment,Credit,Completed,Berlin,POS,13148.92,Gift
T005444,8937,96025,2024-06-19,10:04:37,-1577.07,USD,Amazon,Groceries,Credit,Pending,Tokyo,POS,8965.87,Gift
T005446,6397,21659,2024-10-07,04:11:10,1679.28,ILS,Tesla,Travel,Debit,Completed,Berlin,Mobile,11428.25,Rent payment
T005449,7764,70232,2024-06-01,04:07:44,4064.25,GBP,Google,Electronics,Credit,Pending,Tel Aviv,Mobile,1109.3,
T005451,1827,82551,2022-10-22,17:31:17,-395.33,EUR,Apple,Travel,Debit,Pending,Tokyo,POS,6702.87,Bonus
T005455,7370,57725,2024-08-27,16:23:43,-910.09,ILS,Google,Utilities,Credit,Completed,Tokyo,ATM,7360.68,Refund
T005456,2907,67693,2021-04-24,05:53:52,2959.93,EUR,Google,Travel,Debit,Pending,Tel Aviv,ATM,12628.21,Monthly subscription
T005457,2488,20225,2021-01-24,06:15:26,4654.19,GBP,Walmart,Entertainment,Debit,Failed,New York,Mobile,5108.25,Rent payment
T005459,8832,36791,2022-05-27,14:19:38,-3059.61,GBP,Walmart,Salary,Debit,Pending,Tel Aviv,Mobile,5822.81,Gift
T005460,2357,36045,2022-08-07,06:04:20,1878.06,USD,Apple,Salary,Credit,Completed,Tokyo,Web,17234.95,Refund
T005463,9536,80283,2022-06-02,15:36:48,-336.34,GBP,Walmart,Groceries,Debit,Completed,London,Web,16972.06,Monthly subscription
T005464,6132,34736,2020-10-20,04:53:26,3379.22,EUR,Tesla,Salary,Debit,Pending,London,ATM,17722.2,Rent payment
T005465,2915,73763,2021-06-04,20:39:44,4338.65,GBP,Tesla,Entertainment,Credit,Completed,London,POS,11435.11,Rent payment
T005466,8523,77143,2023-04-25,03:49:32,-4469.06,USD,Google,Utilities,Credit,Completed,Tokyo,ATM,14429.19,Rent payment
T005467,5645,44617,2022-12-08,12:50:52,4010.8,GBP,Walmart,Utilities,Credit,Completed,London,Web,399.01,
T005468,6315,83358,2021-05-26,08:45:22,3173.83,USD,Walmart,Groceries,Debit,Pending,Tokyo,ATM,4700.2,Monthly subscription
T005469,2013,98996,2020-03-11,08:16:11,-3049.56,EUR,Amazon,Groceries,Debit,Failed,Tel Aviv,Web,13750.4,
T005470,4265,94477,2022-03-25,17:35:18,2098.33,ILS,Amazon,Travel,Credit,Failed,New York,Web,5997.16,Bonus
T005473,1364,13562,2020-11-10,10:30:54,3600.14,EUR,Apple,Salary,Credit,Pending,Berlin,POS,3601.85,Monthly subscription
T005476,9083,49241,2023-03-09,19:42:40,-2379.11,ILS,Tesla,Salary,Credit,Completed,New York,Mobile,14286.08,Rent payment
T005477,6403,21999,2021-04-15,08:24:39,395.33,EUR,Apple,Groceries,Debit,Completed,Berlin,POS,6358.59,
T005478,9334,96651,2023-07-13,01:01:07,-336.73,USD,Apple,Entertainment,Debit,Pending,Tel Aviv,ATM,14756.66,Bonus
T005479,7617,56497,2023-01-21,16:48:14,3447.23,EUR,Tesla,Entertainment,Credit,Failed,Berlin,POS,12366.61,Bonus
T005480,9409,29427,2022-04-08,14:13:11,-2974.67,GBP,IKEA,Entertainment,Credit,Failed,New York,ATM,17011.36,Monthly subscription
T005481,6312,88883,2023-04-22,13:17:13,3816.07,USD,Google,Travel,Credit,Pending,Berlin,Mobile,9866.25,Gift
T005482,9325,49329,2023-09-08,00:36:43,-2360.16,USD,Google,Groceries,Credit,Completed,New York,POS,9142.27,
T005486,4060,26718,2020-11-23,07:04:18,4301.73,EUR,Tesla,Travel,Credit,Pending,Tel Aviv,ATM,691.55,
T005487,8498,50102,2024-01-26,22:47:10,-360.63,EUR,IKEA,Salary,Credit,Failed,Berlin,POS,5109.99,Rent payment
T005489,9611,69463,2020-12-23,06:54:19,-1601.4,GBP,Tesla,Salary,Debit,Completed,Berlin,Web,18654.47,Monthly subscription
T005492,1176,60579,2022-06-19,10:07:45,-2506.68,ILS,IKEA,Salary,Debit,Pending,Tokyo,POS,9318.25,
T005493,6483,18223,2021-12-15,15:28:49,-2894.43,USD,Apple,Utilities,Credit,Completed,London,Mobile,19539.62,
T005495,1175,74368,2020-05-14,04:14:27,1825.23,USD,Apple,Entertainment,Debit,Completed,Berlin,Web,8699.48,
T005497,1119,38994,2024-07-31,10:21:44,1660.99,GBP,Apple,Travel,Debit,Pending,Tel Aviv,Mobile,13932.38,
T005499,2817,64637,2022-01-27,23:16:02,-3996.02,USD,Google,Travel,Debit,Completed,Berlin,Mobile,12373.86,
T005500,8018,56362,2024-06-21,02:41:15,-1382.56,ILS,Amazon,Electronics,Debit,Failed,Tokyo,ATM,2754.57,
T005502,3613,31406,2022-03-22,19:48:27,-1083.24,USD,Amazon,Groceries,Credit,Completed,London,Web,16501.66,Refund
T005503,9586,23690,2020-04-24,11:47:28,-4963.81,USD,Google,Electronics,Debit,Completed,London,POS,3272.27,
T005504,3865,17072,2021-12-12,16:08:08,-460.74,EUR,Google,Travel,Debit,Completed,London,ATM,10383.4,Bonus
T005506,9748,64380,2021-02-02,04:03:33,4155.16,USD,Tesla,Groceries,Debit,Failed,London,POS,5026.79,Bonus
T005507,2961,30152,2024-02-01,00:50:08,1205.77,EUR,Apple,Groceries,Credit,Pending,London,Web,5386.09,Bonus
T005508,4763,50591,2022-02-21,11:16:53,-3310.58,ILS,IKEA,Travel,Credit,Pending,New York,ATM,13363.3,
T005511,3554,95533,2024-09-16,21:31:34,457.66,USD,Apple,Electronics,Credit,Completed,New York,Mobile,2532.59,Bonus
T005513,1768,23279,2024-09-25,16:04:11,-3868.21,GBP,Walmart,Utilities,Debit,Failed,New York,Web,6520.1,Bonus
T005516,4686,23861,2021-12-22,22:03:24,4967.65,USD,Tesla,Groceries,Debit,Failed,Tel Aviv,POS,4987.21,Gift
T005517,3621,55705,2022-05-17,04:07:14,3614.93,EUR,Walmart,Travel,Debit,Pending,Tel Aviv,Web,8422.26,
T005519,6363,48233,2022-12-06,18:31:37,3372.66,USD,IKEA,Travel,Credit,Pending,London,ATM,18734.76,Rent payment
T005522,4926,52584,2023-11-28,12:23:22,-1210.02,EUR,Tesla,Utilities,Debit,Failed,Tel Aviv,ATM,17557.59,
T005525,2961,49763,2023-05-03,08:54:50,-2451.5,ILS,Amazon,Electronics,Credit,Completed,Berlin,Web,5898.53,
T005528,2423,81456,2023-08-13,19:59:15,1065.62,ILS,Google,Electronics,Debit,Failed,New York,Web,11399.15,Refund
T005531,8578,14231,2022-05-06,07:53:02,-2975.25,GBP,IKEA,Travel,Debit,Failed,Tel Aviv,Mobile,13818.36,Refund
T005534,4618,68395,2022-05-27,08:45:33,-1987.81,USD,Walmart,Electronics,Credit,Failed,New York,Mobile,8728.48,
T005535,9674,30979,2022-07-07,03:21:40,-4804.44,GBP,Walmart,Groceries,Debit,Completed,Tokyo,ATM,19874.44,Monthly subscription
T005536,4893,86289,2022-09-15,00:05:48,1374.91,ILS,Amazon,Groceries,Debit,Failed,Tel Aviv,POS,19073.29,Bonus
T005537,4299,73927,2021-05-25,19:18:52,-2351.5,GBP,Walmart,Groceries,Credit,Completed,Berlin,POS,16305.12,Monthly subscription
T005539,4370,25796,2021-06-03,05:34:42,3834.2,EUR,Apple,Travel,Credit,Pending,Tokyo,ATM,12960.12,Refund
T005541,4212,53522,2022-04-14,22:59:48,1837.45,ILS,Amazon,Salary,Credit,Failed,Berlin,Web,8277.07,Rent payment
T005543,8929,94079,2020-10-29,09:51:05,-722.26,EUR,Amazon,Salary,Credit,Completed,Tokyo,Mobile,4110.12,Bonus
T005544,5403,70222,2021-01-22,02:00:12,1161.36,EUR,Tesla,Travel,Credit,Failed,London,POS,12717.62,Rent payment
T005546,8028,27160,2024-08-19,13:42:57,-4181.71,GBP,Google,Utilities,Credit,Pending,New York,POS,9021.9,Rent payment
T005547,3187,71657,2024-12-16,08:38:40,2807.5,EUR,IKEA,Utilities,Debit,Pending,Tel Aviv,ATM,3305.33,
T005548,2095,19663,2024-10-31,06:49:17,-4544.62,USD,Amazon,Travel,Debit,Failed,Tokyo,Mobile,11028.8,Monthly subscription
T005552,8476,86542,2024-08-12,02:39:28,-3984.06,ILS,IKEA,Electronics,Credit,Failed,Tokyo,ATM,11628.38,Gift
T005554,1691,79964,2022-08-23,22:15:33,2920.35,USD,Apple,Utilities,Debit,Pending,London,Mobile,18473.2,Refund
T005556,6889,68136,2022-03-21,01:23:35,4732.69,ILS,Tesla,Utilities,Debit,Completed,Tel Aviv,Web,14928.68,Rent payment
T005559,8307,20148,2020-01-27,04:56:01,-1626.82,USD,Amazon,Groceries,Debit,Completed,Berlin,ATM,9476.87,Monthly subscription
T005561,5528,46628,2021-12-28,09:50:02,682.35,GBP,Amazon,Salary,Credit,Completed,New York,Mobile,4506.58,Monthly subscription
T005562,5361,95333,2022-11-12,11:38:50,-4680.25,GBP,Google,Groceries,Credit,Failed,Tokyo,POS,14374.96,Bonus
T005563,8389,97917,2023-04-06,22:16:23,1768.16,EUR,Apple,Electronics,Credit,Failed,New York,ATM,4772.9,Gift
T005564,1131,59495,2023-10-08,22:23:22,2369.64,GBP,IKEA,Entertainment,Credit,Completed,Tel Aviv,ATM,8053.91,Rent payment
T005565,9551,38774,2021-07-30,00:18:33,-1673.17,EUR,Amazon,Utilities,Credit,Completed,Tokyo,POS,14736.3,Gift
T005566,9409,88185,2022-01-28,18:39:58,80.16,EUR,Apple,Travel,Debit,Completed,New York,ATM,3789.37,Bonus
T005567,6926,77898,2020-03-22,15:48:29,2728.93,ILS,Walmart,Utilities,Debit,Pending,New York,Web,5449.09,Bonus
T005568,4105,14322,2022-11-12,14:44:02,527.05,EUR,Apple,Entertainment,Debit,Completed,Berlin,POS,7607.53,Gift
T005569,3314,54342,2021-01-12,16:33:09,-2595.16,USD,Apple,Utilities,Credit,Failed,London,ATM,275.93,Monthly subscription
T005572,6796,76652,2021-10-02,22:25:45,-1043.36,EUR,Tesla,Groceries,Credit,Failed,London,Web,11998.76,
T005574,8612,15860,2022-07-19,03:11:05,3764.99,EUR,IKEA,Entertainment,Credit,Failed,Tel Aviv,ATM,18057.2,Bonus
T005575,6211,86595,2020-11-17,19:53:08,3673.71,GBP,Tesla,Groceries,Debit,Completed,New York,ATM,13436.2,Monthly subscription
T005576,8548,97742,2023-12-06,05:22:25,4935.57,EUR,Google,Utilities,Credit,Completed,Berlin,ATM,11478.4,Monthly subscription
T005577,5737,51576,2021-09-25,14:25:57,2614.2,EUR,Walmart,Salary,Credit,Pending,New York,Mobile,2339.46,Bonus
T005578,1658,44585,2022-03-03,03:14:12,1225.0,GBP,Tesla,Travel,Credit,Failed,New York,POS,5962.28,Rent payment
T005579,4684,67533,2023-05-24,07:20:08,-2781.35,GBP,Google,Salary,Debit,Failed,London,Web,8763.76,Gift
T005580,5177,58815,2022-04-08,22:36:27,-2623.3,ILS,IKEA,Utilities,Credit,Completed,Tokyo,Mobile,8077.34,Bonus
T005583,9492,13847,2020-07-03,18:56:16,-1688.72,GBP,Walmart,Travel,Debit,Pending,Tokyo,Web,5177.42,
T005584,1965,72671,2021-05-17,01:29:11,-4258.04,USD,Walmart,Entertainment,Debit,Failed,Berlin,ATM,7140.15,
T005587,5317,11616,2021-02-16,07:54:40,-1513.05,EUR,Google,Travel,Debit,Pending,Tokyo,Mobile,11887.34,Monthly subscription
T005588,7574,35157,2020-05-21,22:49:59,561.87,GBP,Walmart,Electronics,Credit,Completed,Berlin,ATM,2040.76,Refund
T005589,9608,28657,2022-06-28,07:25:14,-3456.42,GBP,Google,Salary,Credit,Pending,Berlin,Web,17327.62,Gift
T005590,7094,98558,2020-11-17,15:45:53,1654.68,EUR,Tesla,Travel,Debit,Completed,Tel Aviv,Mobile,12525.04,Bonus
T005593,5085,85704,2020-06-13,09:42:47,809.13,EUR,Google,Salary,Debit,Failed,London,ATM,8689.65,Rent payment
T005595,8202,68154,2024-06-11,14:51:51,-2447.6,USD,Amazon,Electronics,Debit,Pending,Berlin,Web,11357.02,Rent payment
T005597,8635,78039,2024-04-27,21:45:38,-1766.36,ILS,Tesla,Travel,Credit,Pending,New York,Web,3067.63,Refund
T005598,7211,42566,2022-04-02,00:46:41,-370.22,ILS,Google,Salary,Debit,Pending,Berlin,Web,8325.75,Rent payment
T005599,4571,72163,2024-04-25,15:13:42,3531.25,GBP,IKEA,Travel,Credit,Failed,Tel Aviv,ATM,12931.63,Rent payment
T005600,5289,59927,2021-02-22,00:34:39,-4594.85,GBP,Amazon,Utilities,Debit,Failed,London,Mobile,6836.74,Gift
T005602,9961,92867,2020-08-25,15:52:03,-3084.53,EUR,IKEA,Salary,Debit,Failed,Tel Aviv,Web,17015.22,Refund
T005603,7865,25703,2024-11-09,05:13:26,-810.84,EUR,Walmart,Entertainment,Credit,Pending,London,Mobile,7851.04,Refund
T005604,8162,20206,2023-12-08,10:27:56,-386.59,EUR,Walmart,Salary,Debit,Pending,Tokyo,Mobile,7348.59,Rent payment
T005605,6329,84523,2022-04-12,00:10:15,2380.11,USD,Walmart,Electronics,Debit,Pending,Tel Aviv,Mobile,2131.69,Refund
T005608,1637,77964,2024-12-11,12:21:24,-653.39,EUR,Google,Entertainment,Debit,Completed,New York,Mobile,9706.93,
T005609,2884,43901,2024-04-02,08:56:57,53.75,USD,Amazon,Electronics,Debit,Pending,Berlin,Web,18846.86,
T005612,9292,90087,2020-01-31,07:36:19,2836.14,ILS,Tesla,Utilities,Credit,Completed,Berlin,Web,92.22,Monthly subscription
T005613,6511,19309,2023-01-21,13:09:56,4930.0,USD,IKEA,Salary,Debit,Completed,Tokyo,Web,5836.5,
T005617,1131,63630,2023-10-28,13:32:02,2690.99,ILS,Google,Travel,Debit,Pending,New York,POS,9711.81,Refund
T005618,2717,84636,2023-01-23,05:24:09,3274.15,ILS,Amazon,Electronics,Debit,Pending,Tel Aviv,ATM,5370.88,Rent payment
T005619,5798,61290,2021-10-09,17:56:40,-547.08,EUR,Tesla,Utilities,Credit,Completed,Berlin,POS,14820.6,Rent payment
T005620,4932,37088,2021-11-15,13:10:36,4816.72,USD,IKEA,Travel,Debit,Failed,Berlin,ATM,4751.96,
T005623,8271,69699,2022-07-08,00:17:04,4095.06,ILS,Google,Entertainment,Credit,Completed,Tokyo,Mobile,12079.74,
T005625,2151,36489,2021-12-11,05:17:11,4216.95,GBP,Apple,Utilities,Credit,Failed,New York,Mobile,375.43,Gift
T005626,7601,23738,2021-05-20,10:25:36,-4228.51,GBP,IKEA,Entertainment,Debit,Failed,New York,POS,15406.39,Refund
T005627,1410,47824,2020-06-20,16:23:19,1954.33,EUR,IKEA,Groceries,Credit,Pending,Berlin,POS,2333.93,Refund
T005630,7818,28081,2020-12-10,08:29:26,4552.29,ILS,Apple,Travel,Credit,Failed,Tokyo,Mobile,14376.0,Gift
T005632,3903,85933,2021-03-09,06:26:25,-864.76,GBP,Google,Electronics,Credit,Pending,London,Web,18968.37,
T005634,1028,40143,2022-11-04,14:23:53,-786.23,EUR,Amazon,Salary,Debit,Pending,London,POS,387.89,
T005636,7212,86140,2020-02-24,19:04:00,2546.67,USD,Google,Travel,Debit,Pending,Tel Aviv,Mobile,7222.92,Refund
T005639,5594,51302,2024-01-06,08:24:10,3124.43,EUR,IKEA,Travel,Credit,Pending,New York,Mobile,12382.21,Rent payment
T005640,8829,28280,2023-12-10,23:10:01,-4413.16,USD,Tesla,Groceries,Debit,Pending,London,POS,1092.11,
T005642,5346,43057,2024-11-03,18:56:44,-3482.82,USD,Tesla,Entertainment,Credit,Completed,New York,Mobile,16479.61,Monthly subscription
T005645,8250,10351,2024-12-11,15:08:09,-1624.37,ILS,IKEA,Electronics,Debit,Failed,New York,ATM,13432.68,Bonus
T005647,9392,83592,2020-10-23,09:40:41,-1708.58,EUR,Apple,Utilities,Debit,Completed,Berlin,Web,10350.22,Bonus
T005649,2198,30031,2023-08-30,08:51:11,-408.29,GBP,Google,Electronics,Debit,Completed,New York,ATM,15082.05,Rent payment
T005650,9418,38483,2023-08-10,06:18:13,-4223.22,ILS,Walmart,Utilities,Credit,Pending,Tel Aviv,Mobile,983.9,Refund
T005651,7572,59411,2020-10-08,00:48:51,3628.62,ILS,Tesla,Electronics,Debit,Completed,Berlin,Web,4596.47,Refund
T005652,7501,52921,2020-04-08,03:29:14,2338.6,GBP,Tesla,Entertainment,Credit,Failed,Tokyo,Mobile,7319.05,Rent payment
T005653,2115,24349,2020-01-24,11:28:38,-2121.82,ILS,IKEA,Groceries,Debit,Completed,New York,POS,15246.78,Monthly subscription
T005654,6693,57399,2021-10-15,05:14:56,4302.43,EUR,Tesla,Utilities,Debit,Failed,Tokyo,POS,2551.7,Gift
T005655,3372,62442,2022-06-15,11:39:28,-3467.41,USD,Apple,Electronics,Debit,Completed,New York,Mobile,6972.4,
T005657,5600,69021,2022-12-15,01:37:15,-1499.58,ILS,Google,Salary,Debit,Failed,Tel Aviv,ATM,11097.89,Refund
T005659,6364,54692,2024-12-06,21:51:36,2019.87,EUR,Google,Utilities,Credit,Failed,London,Web,9659.59,Refund
T005660,4497,97986,2024-10-16,18:43:21,-2453.36,EUR,IKEA,Travel,Debit,Failed,Berlin,POS,12147.41,Monthly subscription
T005662,5131,24883,2020-08-10,13:51:16,1864.19,GBP,Amazon,Salary,Debit,Pending,Berlin,POS,17611.58,Rent payment
T005664,4181,59006,2023-10-28,03:09:31,-1194.45,GBP,Google,Travel,Debit,Completed,Berlin,Web,13071.39,
T005667,2443,15868,2022-06-16,12:29:01,-1997.54,GBP,Amazon,Entertainment,Credit,Pending,Berlin,Mobile,5954.84,Bonus
T005668,6703,47829,2022-04-26,05:57:55,809.8,USD,Google,Entertainment,Credit,Pending,Berlin,Web,5645.02,Bonus
T005669,2999,61310,2021-11-08,07:33:57,-2025.96,EUR,Tesla,Travel,Debit,Pending,Tel Aviv,ATM,1114.04,Bonus
T005670,1146,20377,2022-06-22,15:03:39,-55.82,EUR,IKEA,Electronics,Debit,Failed,Tokyo,POS,7447.87,Bonus
T005671,7215,93930,2020-07-28,17:21:09,-4251.44,EUR,Tesla,Electronics,Credit,Completed,Tel Aviv,ATM,4338.06,Bonus
T005673,1475,78274,2020-06-21,07:04:57,-3845.93,EUR,Walmart,Groceries,Credit,Failed,Berlin,Mobile,13587.34,Bonus
T005674,8304,17303,2024-07-22,22:41:40,-3894.91,GBP,Tesla,Electronics,Credit,Pending,Berlin,POS,7378.42,
T005676,8408,59716,2024-03-04,18:32:57,-1488.73,GBP,Google,Salary,Credit,Completed,London,ATM,5908.55,Bonus
T005677,7505,28279,2020-12-12,04:37:20,257.12,ILS,Tesla,Salary,Debit,Pending,Berlin,Web,16765.87,Bonus
T005679,8756,80239,2021-10-21,14:21:42,-3793.76,GBP,Amazon,Entertainment,Credit,Completed,New York,Web,4846.65,Bonus
T005680,6981,55527,2022-07-31,21:29:18,-533.84,GBP,Walmart,Utilities,Credit,Failed,Tokyo,Mobile,18306.22,
T005682,2708,11659,2022-04-08,20:41:08,3789.34,USD,Google,Entertainment,Debit,Pending,Tel Aviv,Web,17593.48,Monthly subscription
T005683,5650,27982,2021-06-07,16:26:30,312.01,GBP,IKEA,Entertainment,Credit,Pending,New York,Mobile,11639.09,
T005685,1968,12720,2022-09-07,00:07:17,2128.06,ILS,IKEA,Entertainment,Debit,Pending,Tokyo,POS,2893.83,
T005686,1192,85111,2022-10-21,13:58:03,333.12,USD,Apple,Groceries,Debit,Pending,Berlin,ATM,7655.22,
T005687,4270,90547,2024-03-23,10:19:14,1968.34,GBP,Google,Groceries,Debit,Completed,London,ATM,10269.43,Rent payment
T005688,5497,83608,2021-05-03,05:23:58,-3510.14,ILS,IKEA,Groceries,Debit,Completed,Tel Aviv,Web,7531.71,Gift
T005689,6842,46748,2020-06-06,03:40:02,-2063.5,USD,Amazon,Utilities,Credit,Completed,Berlin,Web,2282.54,Rent payment
T005691,6424,94428,2022-11-21,05:47:34,-2417.78,EUR,Amazon,Utilities,Credit,Failed,New York,Mobile,5970.53,Gift
T005693,3387,77896,2021-10-07,02:28:13,1900.64,EUR,Walmart,Entertainment,Credit,Pending,Berlin,POS,4051.44,Monthly subscription
T005696,6051,98556,2024-10-19,05:27:44,4236.92,EUR,Tesla,Salary,Credit,Failed,Tokyo,POS,3457.23,Monthly subscription
T005697,2683,29154,2021-01-19,23:22:01,4236.31,GBP,Apple,Groceries,Credit,Failed,London,Mobile,9144.97,Bonus
T005698,9808,80580,2024-07-12,22:36:38,-2226.02,USD,Walmart,Utilities,Credit,Failed,London,Web,2295.21,Gift
T005701,8337,44636,2023-10-02,18:07:49,498.25,EUR,Tesla,Travel,Debit,Pending,London,ATM,3553.29,Monthly subscription
T005703,3797,92789,2021-06-27,14:47:13,3569.35,ILS,Apple,Travel,Credit,Failed,New York,Web,355.75,
T005704,2886,85936,2024-08-19,14:14:44,-1751.98,EUR,Walmart,Travel,Debit,Completed,Tokyo,POS,2967.57,Monthly subscription
T005705,7374,72159,2022-01-24,06:53:09,-2823.75,USD,Walmart,Travel,Debit,Failed,Berlin,ATM,12889.34,Monthly subscription
T005709,4531,78046,2020-08-10,04:25:32,-2349.79,GBP,Google,Salary,Debit,Failed,London,POS,8594.53,Monthly subscription
T005710,1836,76200,2021-03-20,03:56:57,-3099.57,USD,Apple,Salary,Debit,Failed,Tokyo,ATM,11725.69,Monthly subscription
T005714,7488,99149,2022-08-06,23:27:50,-1662.57,USD,Walmart,Groceries,Debit,Pending,New York,ATM,1364.47,Rent payment
T005716,7330,82730,2020-08-28,09:17:04,-2356.57,GBP,IKEA,Groceries,Debit,Pending,New York,POS,1341.97,Gift
T005718,8046,20719,2022-06-24,22:38:59,505.31,GBP,Apple,Entertainment,Credit,Failed,New York,Web,19055.08,Monthly subscription
T005720,9509,37048,2024-06-19,19:05:13,4042.46,EUR,IKEA,Electronics,Credit,Pending,London,Web,15701.16,Refund
T005721,2559,73990,2024-11-13,22:51:47,2449.28,GBP,IKEA,Utilities,Credit,Completed,New York,POS,8631.51,Bonus
T005724,6596,79894,2023-01-27,21:12:19,-3694.19,EUR,Walmart,Electronics,Credit,Pending,Tel Aviv,Mobile,16661.33,
T005726,4202,91350,2022-07-31,15:19:35,-961.24,GBP,Amazon,Electronics,Credit,Pending,London,Mobile,15898.65,Rent payment
T005727,7028,24893,2021-06-04,00:02:16,489.49,ILS,Walmart,Entertainment,Debit,Failed,Berlin,Web,13330.34,Gift
T005729,2594,80449,2021-03-27,22:32:24,2627.41,GBP,Walmart,Salary,Debit,Completed,Berlin,POS,18578.91,
T005734,6827,66645,2021-07-29,19:05:52,-3314.39,USD,Google,Utilities,Credit,Failed,Berlin,POS,10552.69,Monthly subscription
T005737,6317,33437,2021-07-19,11:59:09,2420.4,GBP,Walmart,Utilities,Credit,Completed,Berlin,Web,5541.29,Refund
T005738,6067,33030,2022-01-28,16:24:07,-2445.96,USD,Tesla,Groceries,Debit,Failed,New York,Mobile,6187.79,Bonus
T005740,3130,19093,2023-06-02,01:34:32,-4429.45,GBP,Amazon,Utilities,Credit,Pending,Tel Aviv,Web,2290.32,Gift
T005744,9408,81403,2023-05-17,06:15:26,-539.62,EUR,Tesla,Electronics,Credit,Pending,London,Web,13539.85,Monthly subscription
T005752,6667,63291,2021-03-05,10:25:21,-1402.18,ILS,IKEA,Groceries,Credit,Pending,Berlin,Web,7764.21,Gift
T005754,2966,24172,2021-01-12,12:54:14,1718.53,ILS,Amazon,Travel,Credit,Pending,New York,ATM,10290.92,Gift
T005756,1041,37663,2021-10-18,11:09:15,-1927.46,ILS,Amazon,Salary,Credit,Failed,Tokyo,ATM,10253.5,Refund
T005757,1833,50267,2020-08-16,11:30:14,2127.47,GBP,Apple,Groceries,Credit,Pending,Tokyo,Web,16448.48,Refund
T005758,8741,10217,2023-02-10,00:55:17,2714.93,USD,Google,Salary,Credit,Failed,Berlin,Web,17734.6,Rent payment
T005759,1485,31423,2024-09-16,14:12:46,-622.27,ILS,Tesla,Salary,Credit,Pending,London,Mobile,17443.7,Monthly subscription
T005764,4218,40541,2022-07-27,17:11:10,-2334.57,GBP,Apple,Salary,Debit,Failed,Tokyo,POS,9312.82,Gift
T005765,4409,71829,2021-01-04,02:25:37,518.71,USD,Tesla,Entertainment,Credit,Pending,London,Web,189.97,Bonus
T005766,4806,16387,2022-12-10,15:43:00,2643.65,ILS,Apple,Entertainment,Credit,Pending,London,Web,3485.85,Gift
T005768,9686,98899,2023-04-23,03:53:27,-641.49,EUR,Walmart,Electronics,Credit,Pending,Tel Aviv,ATM,7437.76,Rent payment
T005775,2341,40151,2024-03-02,06:41:10,-1279.28,USD,Google,Utilities,Credit,Failed,Tokyo,Web,2524.83,Monthly subscription
T005777,3198,34091,2021-05-31,10:48:09,2189.46,USD,Walmart,Utilities,Debit,Completed,London,ATM,3129.68,Monthly subscription
T005782,6080,79262,2023-01-21,08:23:14,2352.27,EUR,Amazon,Groceries,Credit,Failed,London,Web,15387.3,Gift
T005785,1278,71760,2021-07-20,16:41:20,3116.49,GBP,Amazon,Salary,Credit,Completed,Berlin,Mobile,19501.14,Gift
T005788,4679,78976,2024-11-19,22:33:03,1855.59,USD,IKEA,Utilities,Debit,Failed,Tel Aviv,Mobile,11861.36,Gift
T005789,7138,53703,2023-10-13,00:50:14,593.83,GBP,Apple,Groceries,Credit,Completed,New York,Mobile,4431.43,Bonus
T005790,5287,53716,2021-02-01,02:27:23,-2196.04,USD,Apple,Entertainment,Credit,Completed,Tel Aviv,ATM,7162.45,Refund
